,location,total_sqft,bath,price,bhk
7887,Yeshwanthpur,671.0,1.0,36.85,1
7888,Yeshwanthpur,1277.5,2.0,95.815,2
7889,Yeshwanthpur,668.0,1.0,36.85,1
7890,Yeshwanthpur,1185.0,2.0,75.84,2
7891,Yeshwanthpur,1195.0,2.0,100.0,2
7892,Yeshwanthpur,1313.0,3.0,96.0,3
7893,Yeshwanthpur,1400.0,2.0,100.0,2
7896,Yeshwanthpur,673.0,1.0,36.85,1
7897,Yeshwanthpur,717.0,2.0,49.475,2
7900,Yeshwanthpur,605.0,1.0,41.745,1
7902,Yeshwanthpur,669.0,1.0,36.85,1
7904,Yeshwanthpur,3027.0,4.0,260.0,3
7907,Yeshwanthpur,670.0,1.0,36.85,1
7910,Yeshwanthpur,1240.0,2.0,80.0,2
7911,Yeshwanthpur,1713.0,3.0,110.0,3
7912,Yeshwanthpur,1144.0,2.0,67.0,2
7913,Yeshwanthpur,1541.0,2.0,130.0,2
7915,Yeshwanthpur,1362.0,2.0,100.0,2
7916,Yeshwanthpur,666.0,1.0,36.8,1
7917,Yeshwanthpur,1855.0,3.0,140.0,3
7919,Yeshwanthpur,1165.0,2.0,85.0,2
7922,Yeshwanthpur,1825.0,3.0,145.0,3
7924,Yeshwanthpur,994.0,2.0,54.67,1
7925,Yeshwanthpur,650.0,1.0,40.0,1
7926,Yeshwanthpur,1855.0,3.0,140.0,3
7927,Yeshwanthpur,1500.0,3.0,100.0,3
7932,Yeshwanthpur,674.0,1.0,36.85,1
7934,Yeshwanthpur,672.0,1.0,36.85,1
7937,Yeshwanthpur,1195.0,2.0,100.0,2
7938,Yeshwanthpur,1692.0,3.0,108.0,3
7940,Yeshwanthpur,2500.0,5.0,185.0,6
7945,Yeshwanthpur,1855.0,3.0,135.0,3
7946,Yeshwanthpur,1876.0,3.0,160.0,3
7948,other,2770.0,4.0,290.0,3
7953,other,1500.0,2.0,185.0,2
7955,other,4395.0,3.0,240.0,3
7956,other,2511.0,3.0,205.0,3
7957,other,1660.0,2.0,105.0,3
7959,other,1200.0,2.0,65.0,2
7960,other,1200.0,3.0,90.0,3
7964,other,782.0,2.0,55.68,2
7965,other,1800.0,3.0,120.0,3
7966,other,1413.0,2.0,75.0,3
7967,other,945.0,2.0,54.0,2
7968,other,1870.0,3.0,110.0,3
7969,other,1260.0,2.0,85.05,3
7971,other,2795.0,4.0,235.0,3
7973,other,1904.0,3.0,150.0,3
7974,other,2000.0,3.0,175.0,3
7975,other,1425.0,2.0,75.0,3
7977,other,1500.0,3.0,100.0,3
7979,other,1783.0,3.0,115.0,3
7980,other,912.0,2.0,70.0,3
7983,other,1580.0,3.0,100.0,3
7984,other,1415.0,3.0,78.0,3
7986,other,2405.0,4.0,260.0,3
7987,other,1500.0,2.0,115.0,2
7992,other,1060.0,2.0,60.0,2
7993,other,2600.0,8.0,180.0,8
7995,other,1285.0,2.0,72.5,2
7996,other,4050.0,3.0,280.0,3
7999,other,1280.0,2.0,69.0,2
8000,other,3045.0,3.0,170.0,3
8003,other,900.0,2.0,110.0,2
8008,other,1560.0,3.0,115.0,3
8012,other,1645.0,3.0,95.0,3
8013,other,1200.0,2.0,79.0,2
8015,other,1350.0,2.0,140.0,3
8016,other,1800.0,3.0,150.0,3
8018,other,1762.0,3.0,125.0,3
8020,other,1200.0,3.0,90.0,3
8026,other,2150.0,4.0,240.0,3
8029,other,3309.0,4.0,325.0,4
8030,other,5000.0,9.0,360.0,11
8032,other,1150.0,2.0,126.0,2
8035,other,1200.0,2.0,74.0,2
8038,other,1753.0,3.0,120.0,3
8040,other,720.0,2.0,45.0,2
8043,other,700.0,1.0,41.0,1
8045,other,1595.0,3.0,115.0,3
8046,other,1353.0,2.0,110.0,2
8047,other,1200.0,2.0,85.0,1
8050,other,1325.0,2.0,90.0,3
8053,other,1056.0,2.0,80.0,2
8056,other,1544.0,3.0,120.0,3
8057,other,1200.0,2.0,65.0,2
8058,other,540.0,1.0,36.0,1
8059,other,1578.0,3.0,180.0,3
8061,other,1600.0,2.0,115.0,2
8062,other,416.0,1.0,18.5,1
8065,other,834.0,1.0,60.0,1
8066,other,1125.0,4.0,70.0,3
8067,other,3000.0,5.0,260.0,4
8068,other,2160.0,5.0,250.0,6
8070,other,469.0,1.0,25.0,1
8075,other,1630.0,2.0,200.0,2
8077,other,1200.0,2.0,70.0,3
8078,other,1350.0,3.0,77.0,3
8079,other,4046.0,4.0,445.0,4
8080,other,1180.0,2.0,78.34,3
8081,other,1355.0,2.0,115.0,2
8082,other,600.0,1.0,50.0,1
8083,other,1875.0,3.0,165.0,3
8086,other,1750.0,3.0,120.0,3
8089,other,1092.0,2.0,98.5,3
8095,other,425.0,1.0,20.03,1
8097,other,600.0,1.0,60.0,1
8098,other,1468.0,2.0,140.0,2
8099,other,4300.0,5.0,550.0,4
8101,other,775.0,2.0,55.0,2
8103,other,1276.0,2.0,93.0,1
8105,other,1352.0,3.0,135.0,3
8107,other,1976.0,3.0,184.0,3
8108,other,5500.0,4.0,600.0,4
8110,other,1200.0,3.0,95.0,3
8113,other,1180.0,2.0,69.0,2
8114,other,686.0,1.0,17.0,1
8115,other,1500.0,4.0,180.0,4
8117,other,1282.0,2.0,87.0,2
8119,other,1500.0,2.0,95.0,3
8120,other,1300.0,1.0,115.0,2
8121,other,530.0,1.0,20.0,1
8122,other,1350.0,2.0,80.0,2
8125,other,1141.0,2.0,62.0,2
8127,other,1276.0,1.0,110.0,1
8129,other,950.0,1.0,40.0,1
8135,other,1480.0,3.0,90.0,3
8136,other,1600.0,3.0,90.0,3
8138,other,1500.0,3.0,115.0,3
8139,other,1824.0,3.0,125.0,3
8140,other,750.0,1.0,56.25,1
8147,other,6000.0,5.0,400.0,4
8148,other,2400.0,3.0,170.0,3
8150,other,1500.0,2.0,98.0,3
8151,other,3095.0,3.0,350.0,3
8153,other,1200.0,1.0,28.0,1
8154,other,1500.0,3.0,100.0,3
8156,other,1560.0,5.0,145.0,5
8158,other,1560.0,3.0,188.0,3
8160,other,485.0,1.0,15.0,1
8166,other,1200.0,3.0,130.0,3
8167,other,1050.0,2.0,67.0,2
8168,other,1596.0,3.0,105.0,3
8171,other,1200.0,3.0,85.0,3
8172,other,1132.0,2.0,67.0,2
8174,other,1515.0,3.0,88.0,3
8177,other,1380.0,2.0,80.0,2
8180,other,4346.0,5.0,500.0,4
8182,other,2200.0,3.0,187.0,3
8183,other,3329.0,3.0,330.0,3
8184,other,3600.0,4.0,300.0,4
8185,other,3500.0,3.0,450.0,4
8187,other,1093.0,2.0,65.0,2
8189,other,1535.0,3.0,95.0,3
8191,other,1100.0,2.0,62.7,2
8194,other,2197.0,4.0,280.0,3
8196,other,1600.0,3.0,172.0,4
8197,other,1450.0,2.0,85.0,3
8198,other,2000.0,3.0,166.0,4
8202,other,1756.0,3.0,100.0,3
8203,other,1532.0,3.0,92.0,3
8204,other,1650.0,3.0,110.0,3
8205,other,1200.0,2.0,66.0,2
8207,other,1525.0,2.0,122.0,3
8211,other,2400.0,3.0,200.0,4
8212,other,1000.0,2.0,130.0,2
8214,other,3040.0,1.0,180.0,2
8216,other,1390.0,3.0,120.0,3
8217,other,1135.0,2.0,68.0,2
8218,other,900.0,2.0,55.0,2
8222,other,2500.0,3.0,250.0,3
8227,other,1168.0,3.0,70.0,3
8229,other,2100.0,4.0,155.0,4
8231,other,1515.0,3.0,93.93,3
8236,other,2700.0,4.0,214.0,6
8237,other,2000.0,3.0,210.0,3
8238,other,2400.0,4.0,300.0,5
8239,other,1760.0,3.0,176.0,3
8240,other,595.0,1.0,42.0,1
8245,other,1170.0,2.0,86.0,2
8246,other,2200.0,4.0,235.0,4
8247,other,1276.0,3.0,95.0,3
8255,other,1650.0,3.0,175.0,3
8257,other,1670.0,3.0,91.86,3
8261,other,1250.0,2.0,80.0,3
8262,other,1650.0,4.0,160.0,3
8263,other,800.0,2.0,50.0,2
8264,other,1225.0,2.0,150.0,2
8266,other,3675.0,4.0,367.0,4
8267,other,1200.0,2.0,150.0,2
8270,other,1350.0,2.0,80.0,2
8272,other,1614.0,3.0,110.0,3
8273,other,1188.0,2.0,73.0,2
8274,other,1480.0,3.0,90.0,3
8275,other,680.0,2.0,42.0,2
8277,other,955.0,2.0,53.55,2
8279,other,2479.13,3.0,215.0,3
8280,other,1100.0,2.0,106.0,2
8283,other,1925.0,3.0,120.0,3
8284,other,650.0,1.0,26.0,1
8286,other,2000.0,3.0,207.0,3
8287,other,1050.0,2.0,110.0,2
8294,other,1685.0,2.0,110.0,3
8296,other,1550.0,3.0,110.0,3
8297,other,500.0,1.0,20.0,1
8299,other,3155.0,4.0,370.0,3
8300,other,1765.0,3.0,105.0,3
8301,other,1265.0,2.0,70.0,2
8302,other,1012.0,2.0,59.0,2
8303,other,2045.0,4.0,154.0,3
8305,other,2400.0,4.0,280.0,6
8306,other,581.91,2.0,25.0,1
8307,other,1158.0,2.0,85.0,3
8310,other,4750.0,5.0,600.0,4
8311,other,824.0,2.0,60.0,2
8312,other,1340.0,2.0,100.0,3
8313,other,1620.0,2.0,110.0,3
8314,other,1533.0,3.0,115.0,3
8315,other,1560.0,3.0,85.0,3
8317,other,750.0,1.0,25.0,1
8318,other,1375.0,2.0,85.0,3
8325,other,1500.0,3.0,88.0,3
8327,other,1140.0,2.0,76.0,2
8328,other,1198.0,2.0,84.0,2
8329,other,4000.0,4.0,520.0,4
8331,other,1370.0,2.0,75.0,2
8334,other,1000.0,1.0,55.0,2
8335,other,1200.0,2.0,125.0,2
8339,other,1050.0,1.0,70.0,1
8340,other,1200.0,2.0,80.0,3
8348,other,400.0,1.0,14.0,1
8350,other,1575.0,4.0,150.0,5
8352,other,4800.0,5.0,629.0,4
8353,other,1200.0,2.0,70.0,2
8356,other,1300.0,2.0,79.0,2
8358,other,3500.0,4.0,350.0,4
8360,other,1000.0,2.0,110.0,3
8361,other,1942.0,3.0,102.0,3
8367,other,2400.0,3.0,260.0,3
8368,other,1533.0,3.0,85.0,3
8371,other,1452.55,2.0,110.0,2
8372,other,2357.0,3.0,151.0,3
8373,other,1170.0,2.0,105.0,2
8374,other,1411.0,3.0,91.72,3
8376,other,3095.0,3.0,375.0,3
8378,other,1100.0,3.0,78.0,3
8380,other,3600.0,4.0,365.0,4
8383,other,1945.0,3.0,120.0,3
8385,other,1650.0,3.0,165.0,3
8386,other,1550.0,2.0,150.0,3
8388,other,1150.0,2.0,75.0,3
8389,other,1200.0,3.0,74.0,3
8390,other,1229.0,3.0,86.03,3
8391,other,1030.0,2.0,61.0,2
8392,other,600.0,1.0,32.0,1
8393,other,1165.0,2.0,135.0,2
8395,other,1520.0,3.0,80.0,3
8396,other,3000.0,4.0,240.0,4
8398,other,1315.0,2.0,90.0,2
8399,other,1210.0,2.0,72.0,2
8400,other,11338.0,9.0,1000.0,6
8403,other,1170.0,2.0,68.0,2
8404,other,1600.0,2.0,110.0,2
8406,other,1370.0,2.0,75.0,3
8409,other,1700.0,3.0,97.0,3
8410,other,1900.0,3.0,160.0,3
8412,other,1100.0,2.0,75.0,2
8413,other,1929.0,3.0,115.0,3
8414,other,3161.0,4.0,214.0,4
8416,other,3515.0,3.0,420.0,3
8418,other,1100.0,2.0,70.0,2
8422,other,700.0,1.0,41.0,1
8427,other,3000.0,3.0,250.0,3
8428,other,1100.0,2.0,61.0,2
8429,other,1260.0,1.0,41.0,1
8430,other,1500.0,1.0,37.5,1
8431,other,600.0,1.0,17.0,1
8433,other,1165.0,2.0,75.0,2
8434,other,1272.0,4.0,75.0,3
8436,other,1600.0,5.0,140.0,5
8439,other,1000.0,2.0,65.0,3
8441,other,1463.0,1.0,142.0,2
8443,other,2401.0,3.0,185.0,3
8444,other,1875.0,2.0,235.0,3
8446,other,890.0,1.0,75.0,1
8449,other,2400.0,3.0,290.0,3
8451,other,1690.0,3.0,100.0,3
8454,other,1350.0,2.0,90.0,2
8455,other,1460.0,3.0,88.0,3
8456,other,1685.0,3.0,95.0,3
8457,other,800.0,1.0,52.0,1
8458,other,4000.0,5.0,280.0,4
8460,other,792.0,2.0,70.0,2
8462,other,2400.0,5.0,235.0,5
8465,other,461.82,1.0,31.7,1
8466,other,1500.0,2.0,85.0,3
8469,other,1260.0,2.0,75.0,2
8471,other,12000.0,12.0,525.0,10
8473,other,2820.0,3.0,285.0,3
8474,other,1950.0,3.0,130.0,3
8476,other,1350.0,2.0,140.0,3
8477,other,4051.0,4.0,345.0,4
8478,other,2100.0,3.0,170.0,3
8479,other,1991.0,3.0,160.0,3
8481,other,1200.0,3.0,66.0,3
8483,other,3000.0,4.0,342.0,4
8484,other,2400.0,6.0,245.0,6
8486,other,1375.0,2.0,105.0,2
8487,other,1693.0,3.0,108.0,3
8493,other,1150.0,2.0,77.5,3
8497,other,1058.0,2.0,60.0,2
8498,other,900.0,1.0,30.0,1
8499,other,1672.0,3.0,150.0,3
8502,other,1250.0,3.0,139.0,3
8503,other,1468.0,3.0,130.0,2
8507,other,1480.0,2.0,145.0,3
8510,other,2280.0,3.0,285.0,3
8511,other,2000.0,3.0,200.0,3
8513,other,1080.0,2.0,75.0,3
8514,other,2400.0,2.0,150.0,3
8516,other,1125.0,2.0,75.0,2
8517,other,1596.0,3.0,95.0,3
8518,other,1639.0,3.0,123.0,3
8520,other,1740.0,3.0,199.0,3
8521,other,1372.0,2.0,90.0,3
8523,other,6200.0,5.0,720.0,5
8526,other,925.0,2.0,63.0,2
8527,other,1200.0,2.0,79.0,2
8528,other,2500.0,3.0,270.0,3
8529,other,1584.0,3.0,145.0,4
8530,other,1570.0,3.0,115.0,3
8534,other,1750.0,3.0,180.0,3
8535,other,1500.0,1.0,160.0,2
8536,other,2100.0,6.0,275.0,6
8538,other,705.0,1.0,36.5,1
8539,other,1340.0,3.0,77.0,3
8542,other,1260.0,1.0,41.0,1
8543,other,1200.0,2.0,125.0,2
8544,other,1200.0,3.0,130.0,3
8545,other,3595.0,6.0,360.0,4
8547,other,3100.0,5.0,385.0,4
8549,other,3259.0,3.0,270.0,3
8552,other,596.0,1.0,42.0,1
8553,other,10000.0,16.0,550.0,16
8554,other,1910.0,3.0,190.0,3
8557,other,1750.0,3.0,149.0,3
8559,other,985.0,2.0,63.0,2
8560,other,1300.0,2.0,129.0,2
8561,other,1490.0,2.0,88.0,3
8564,other,650.0,1.0,30.0,1
8565,other,1500.0,2.0,89.99,3
8566,other,910.0,1.0,42.0,1
8569,other,532.0,1.0,22.49,1
8570,other,1060.0,3.0,62.0,3
8572,other,1550.0,2.0,160.0,2
8576,other,1000.0,2.0,80.0,2
8578,other,1500.0,2.0,97.0,3
8579,other,1865.0,4.0,140.0,3
8581,other,3500.0,4.0,245.0,4
8585,other,1320.0,2.0,73.0,3
8586,other,2150.0,6.0,205.0,6
8589,other,675.0,3.0,52.0,2
8590,other,1801.0,3.0,139.0,3
8592,other,2990.0,4.0,324.0,4
8593,other,2400.0,2.0,160.0,2
8595,other,1150.0,2.0,75.0,2
8602,other,1390.0,2.0,80.0,3
8603,other,1550.0,2.0,90.0,3
8605,other,1500.0,4.0,110.0,4
8607,other,1839.0,3.0,165.0,3
8609,other,900.0,2.0,70.0,2
8610,other,1500.0,3.0,149.0,3
8613,other,750.0,2.0,50.0,1
8614,other,1605.0,2.0,85.0,3
8617,other,1500.0,1.0,19.5,1
8619,other,1200.0,2.0,70.0,2
8620,other,1200.0,2.0,160.0,2
8621,other,1904.0,3.0,155.0,3
8622,other,2770.0,4.0,315.0,3
8623,other,813.0,1.0,39.0,1
8626,other,1630.0,2.0,97.78,3
8627,other,2425.0,4.0,173.0,4
8631,other,1280.0,2.0,75.0,2
8632,other,735.0,1.0,75.0,1
8633,other,500.0,1.0,24.0,1
8635,other,1200.0,4.0,145.0,3
8636,other,1200.0,2.0,100.0,2
8637,other,1200.0,3.0,160.0,3
8638,other,1265.0,2.0,82.0,3
8641,other,1850.0,3.0,98.0,3
8642,other,2360.0,4.0,150.0,4
8643,other,1030.0,2.0,77.25,2
8645,other,2000.0,3.0,160.0,3
8646,other,1575.0,3.0,93.0,3
8647,other,1300.0,2.0,70.0,3
8649,other,1380.0,2.0,75.0,2
8654,other,3100.0,3.0,250.0,3
8655,other,1190.0,2.0,100.0,2
8656,other,1827.0,3.0,100.0,3
8657,other,1500.0,3.0,95.0,3
8663,other,1645.0,3.0,95.0,3
8666,other,1097.0,2.0,65.0,2
8667,other,1600.0,3.0,165.0,4
8669,other,900.0,2.0,110.0,2
8670,other,1200.0,2.0,125.0,2
8671,other,1355.0,2.0,75.0,2
8673,other,7500.0,4.0,900.0,4
8676,other,4104.0,4.0,360.0,4
8679,other,2080.0,2.0,150.0,2
8680,other,1505.0,2.0,90.0,2
8681,other,1200.0,3.0,95.75,3
8682,other,1810.0,4.0,148.0,3
8684,other,1530.0,2.0,97.0,3
8689,other,1500.0,2.0,130.0,3
8694,other,745.0,2.0,50.0,2
8696,other,1355.0,2.0,95.0,2
8697,other,833.0,1.0,49.0,1
8699,other,3000.0,5.0,270.0,4
8700,other,1220.0,2.0,68.0,2
8701,other,3811.0,3.0,475.0,4
8702,other,1545.0,3.0,85.0,3
8704,other,1350.0,2.0,110.0,2
8706,other,1200.0,2.0,68.0,3
8708,other,2000.0,4.0,180.0,5
8712,other,1280.0,4.0,115.0,4
8713,other,1200.0,3.0,85.0,3
8715,other,1655.0,3.0,155.0,3
8716,other,1150.0,2.0,74.0,2
8718,other,1200.0,2.0,108.0,3
8719,other,1200.0,2.0,75.0,2
8725,other,1350.0,4.0,85.0,4
8726,other,4500.0,9.0,500.0,9
8729,other,1550.0,3.0,160.0,3
8732,other,1758.0,3.0,95.0,3
8733,other,3179.0,5.0,351.0,4
8735,other,1200.0,3.0,85.0,2
8737,other,1800.0,3.0,140.0,3
8740,other,3900.0,4.0,333.0,4
8741,other,2400.0,4.0,200.0,3
8742,other,1645.0,3.0,87.5,3
8744,other,2600.0,3.0,140.0,3
8745,other,950.0,2.0,60.0,2
8751,other,1900.0,3.0,205.0,3
8753,other,1402.0,2.0,85.0,3
8755,other,2100.0,3.0,240.0,3
8759,other,1200.0,3.0,140.0,3
8760,other,814.0,2.0,55.0,2
8763,other,1590.0,3.0,120.0,3
8766,other,1450.0,2.0,89.6,3
8768,other,1340.0,2.0,77.0,2
8771,other,1665.0,3.0,105.0,3
8773,other,2300.0,4.0,200.0,4
8774,other,1210.0,2.0,76.0,2
8779,other,1065.0,2.0,58.0,2
8782,other,1636.0,3.0,97.0,3
8783,other,3600.0,4.0,450.0,4
8786,other,1200.0,3.0,72.0,3
8790,other,1000.0,1.0,75.0,2
8793,other,1170.0,2.0,86.0,2
8794,other,4830.0,5.0,390.0,4
8795,other,850.0,2.0,75.0,2
8798,other,2065.0,3.0,130.0,3
8799,other,1150.0,2.0,125.0,2
8802,other,2550.0,4.0,290.0,3
8803,other,3080.0,2.0,285.0,4
8805,other,3400.0,6.0,420.0,4
8806,other,450.0,1.0,25.0,1
8807,other,1100.0,2.0,85.0,2
8809,other,4400.0,4.0,350.0,5
8811,other,1036.0,2.0,110.0,2
8814,other,1376.0,4.0,156.0,4
8819,other,1080.0,2.0,62.0,2
8823,other,1200.0,3.0,96.25,3
8824,other,2631.0,3.0,200.0,4
8825,other,830.0,2.0,60.0,2
8826,other,1500.0,2.0,88.0,2
8828,other,856.0,2.0,48.0,2
8830,other,1117.0,2.0,110.0,2
8831,other,600.0,1.0,43.0,1
8835,other,1200.0,3.0,70.0,3
8836,other,2675.0,4.0,290.0,4
8840,other,1477.0,2.0,80.0,3
8841,other,3500.0,5.0,450.0,4
8842,other,1793.0,3.0,98.0,3
8846,other,1020.0,2.0,62.0,2
8847,other,3563.0,6.0,310.0,4
8849,other,3300.0,5.0,318.0,4
8853,other,1718.0,3.0,223.0,3
8854,other,1200.0,2.0,75.0,3
8855,other,985.0,2.0,55.0,2
8860,other,1030.0,2.0,80.0,2
8861,other,1150.0,2.0,69.0,2
8864,other,1500.0,2.0,90.0,3
8865,other,900.0,2.0,55.0,2
8870,other,1750.0,2.0,225.0,4
8872,other,1100.0,2.0,78.0,2
8873,other,1180.0,2.0,74.0,2
8875,other,1540.0,3.0,85.0,3
8877,other,1800.0,3.0,230.0,3
8879,other,2000.0,3.0,120.0,3
8880,other,2000.0,3.0,145.0,3
8881,other,500.0,1.0,15.0,1
8887,other,3160.0,4.0,206.0,4
8888,other,922.0,2.0,70.0,2
8889,other,850.0,2.0,72.0,2
8890,other,1200.0,1.0,65.0,2
8892,other,1233.0,2.0,100.0,2
8900,other,1936.0,3.0,110.0,3
8901,other,1652.5,3.0,90.0,3
8903,other,1500.0,3.0,138.0,3
8904,other,700.0,2.0,43.0,2
8905,other,1750.0,3.0,170.0,3
8906,other,1365.0,3.0,99.0,3
8908,other,708.0,1.0,55.0,2
8909,other,1680.0,3.0,135.0,3
8910,other,990.0,2.0,58.0,2
8911,other,1240.0,2.0,100.0,2
8912,other,1810.0,3.0,118.0,3
8913,other,2005.0,3.0,240.0,3
8916,other,1000.0,2.0,97.0,2
8919,other,1430.0,3.0,78.65,3
8920,other,1200.0,2.0,45.0,1
8925,other,840.0,1.0,75.0,1
8926,other,1760.0,2.0,116.0,3
8927,other,3317.5,5.0,268.5,4
8928,other,1670.0,3.0,160.0,3
8931,other,1200.0,2.0,75.6,3
8932,other,2400.0,5.0,285.0,5
8933,other,2100.0,4.0,150.0,4
8937,other,1550.0,4.0,120.0,4
8938,other,905.0,2.0,50.0,2
8939,other,1495.0,3.0,200.0,3
8941,other,550.0,1.0,23.0,1
8944,other,1080.0,2.0,75.0,3
8946,other,1537.0,3.0,110.0,3
8947,other,1750.0,3.0,150.0,3
8948,other,2800.0,7.0,250.0,7
8950,other,1191.0,2.0,90.0,2
8953,other,2849.0,5.0,250.0,4
8957,other,827.0,2.0,45.0,2
8964,other,1205.0,2.0,70.0,2
8968,other,2200.0,4.0,160.0,3
8971,other,1900.0,3.0,155.0,3
8973,other,1200.0,1.0,95.0,2
8975,other,1100.0,2.0,61.0,2
8976,other,1100.0,2.0,110.0,2
8977,other,1942.0,3.0,155.0,3
8978,other,1200.0,4.0,80.0,3
8981,other,1515.0,3.0,90.0,3
8988,other,1200.0,1.0,69.0,1
8990,other,1200.0,1.0,48.0,1
8991,other,1430.0,2.0,78.65,3
8993,other,1190.0,2.0,70.0,2
8995,other,2690.0,4.0,185.0,4
8996,other,1250.0,2.0,68.0,2
8997,other,1290.0,1.0,77.5,2
8999,other,1464.0,2.0,145.0,2
9000,other,1200.0,2.0,75.0,2
9003,other,1485.0,2.0,156.0,3
9004,other,2070.0,3.0,135.0,3
9007,other,800.0,2.0,55.0,2
9010,other,1500.0,2.0,130.0,2
9011,other,2010.0,3.0,125.0,3
9012,other,1504.0,2.0,100.0,3
9014,other,1602.0,2.0,165.0,3
9015,other,1800.0,3.0,220.0,3
9021,other,1862.0,3.0,120.0,3
9022,other,2700.0,3.0,200.0,3
9023,other,1677.0,3.0,98.0,3
9025,other,1490.0,2.0,115.0,3
9027,other,1740.0,3.0,120.0,3
9028,other,1020.0,2.0,60.0,2
9029,other,550.0,1.0,16.0,1
9032,other,3664.0,3.0,325.0,3
9033,other,690.0,2.0,42.0,2
9034,other,1520.0,3.0,111.0,3
9036,other,1250.0,2.0,90.0,2
9037,other,1900.0,2.0,190.0,3
9040,other,1602.0,2.0,170.0,3
9041,other,1230.0,2.0,70.0,2
9042,other,1600.0,3.0,95.0,3
9043,other,450.0,1.0,60.0,1
9044,other,600.0,2.0,23.0,1
9045,other,3463.0,6.0,310.0,4
9046,other,1200.0,2.0,85.0,2
9049,other,2000.0,4.0,130.0,3
9050,other,1350.0,4.0,140.0,4
9053,other,1175.0,2.0,79.0,2
9057,other,1158.0,2.0,75.0,2
9058,other,3200.0,4.0,200.0,4
9060,other,1200.0,2.0,90.0,2
9061,other,1266.67,2.0,69.0,2
9063,other,2000.0,2.0,160.0,2
9065,other,1800.0,3.0,95.0,3
9066,other,2679.0,5.0,280.0,4
9067,other,1230.0,2.0,75.0,2
9069,other,3150.0,5.0,145.0,8
9070,other,880.0,2.0,48.0,2
9075,other,1022.0,2.0,57.0,2
9076,other,1200.0,2.0,76.0,2
9079,other,1605.0,3.0,100.0,3
9080,other,1542.0,3.0,98.0,3
9083,other,1333.0,2.0,77.27,2
9084,other,1100.0,3.0,110.0,3
9085,other,1050.0,2.0,70.0,2
9087,other,2000.0,3.0,105.0,3
9089,other,1100.0,2.0,145.0,3
9091,other,1200.0,3.0,99.0,3
9094,other,1000.0,2.0,60.0,2
9095,other,5720.0,3.0,350.0,3
9097,other,1012.0,2.0,59.0,2
9100,other,1700.0,3.0,111.0,3
9104,other,1780.0,3.0,110.0,3
9107,other,1540.0,3.0,85.0,3
9108,other,2456.0,3.0,220.0,3
9110,other,1530.0,2.0,185.0,2
9113,other,1717.0,3.0,120.0,3
9116,other,1475.0,2.0,171.0,2
9118,other,650.0,1.0,16.0,1
9120,other,1504.0,2.0,102.0,3
9122,other,1800.0,4.0,145.0,4
9123,other,3000.0,4.0,240.0,4
9125,other,1625.0,3.0,92.0,3
9126,other,2400.0,4.0,250.0,4
9129,other,1490.0,2.0,92.0,3
9131,other,1044.0,2.0,60.0,2
9135,other,1567.2,2.0,190.0,3
9138,other,1293.0,2.0,75.0,2
9140,other,1374.0,2.0,88.0,3
9144,other,2000.0,2.0,160.0,4
9145,other,834.0,1.0,62.0,1
9146,other,600.0,1.0,52.0,1
9147,other,2000.0,4.0,135.0,4
9148,other,2750.0,3.0,260.0,3
9152,other,1280.0,2.0,90.0,2
9154,other,2075.0,3.0,175.0,3
9161,other,2274.24,4.0,160.0,3
9163,other,900.0,3.0,105.0,2
9165,other,1350.0,3.0,75.0,3
9167,other,470.0,2.0,10.0,1
9169,other,1313.0,4.0,150.0,3
9170,other,2515.0,4.0,155.0,3
9172,other,2665.0,3.0,350.0,3
9174,other,3500.0,5.0,450.0,4
9181,other,2400.0,5.0,300.0,6
9182,other,3000.0,4.0,130.0,8
9183,other,1235.0,2.0,140.0,2
9184,other,3200.0,3.0,260.0,3
9185,other,1450.0,3.0,90.0,3
9188,other,1200.0,2.0,100.0,3
9189,other,1205.0,2.0,70.0,2
9190,other,1500.0,3.0,90.0,3
9194,other,375.0,1.0,26.0,1
9195,other,800.0,3.0,59.5,2
9197,other,1800.0,2.0,100.0,3
9200,other,3500.0,2.0,350.0,4
9203,other,2100.0,4.0,255.0,3
9204,other,400.0,1.0,35.0,1
9207,other,2400.0,5.0,180.0,4
9208,other,825.0,2.0,40.0,1
9210,other,5000.0,5.0,600.0,4
9212,other,4800.0,5.0,420.0,4
9213,other,3400.0,3.0,400.0,3
9215,other,2600.0,3.0,147.0,3
9217,other,800.0,1.0,72.0,1
9219,other,1225.0,2.0,82.0,3
9220,other,655.0,1.0,27.0,1
9221,other,1196.0,2.0,96.0,2
9222,other,927.0,2.0,50.0,2
9223,other,600.0,1.0,18.0,1
9225,other,2800.0,4.0,200.0,4
9228,other,800.0,2.0,85.0,2
9229,other,985.0,2.0,57.0,2
9230,other,6000.0,12.0,150.0,11
9232,other,1503.0,2.0,93.0,3
9237,other,1768.0,3.0,95.0,3
9238,other,3060.0,4.0,350.0,4
9239,other,800.0,1.0,32.0,1
9241,other,600.0,1.0,35.0,1
9242,other,1010.0,2.0,55.0,2
9245,other,3978.0,4.0,428.0,4
9248,other,2008.0,3.0,170.0,3
9249,other,2095.0,3.0,142.0,3
9251,other,1600.0,2.0,88.0,3
9252,other,1350.0,4.0,160.0,4
9253,other,500.0,1.0,20.0,1
9254,other,1280.0,2.0,100.0,3
9255,other,1650.0,3.0,110.0,3
9258,other,1044.0,2.0,85.0,2
9260,other,840.0,1.0,99.0,2
9263,other,3870.0,4.0,411.0,4
